entry_time,exit_time,direction,entry_price,exit_price,stop_price,target_price,exit_reason,entry_spread,pnl_points,r_multiple,return_pct,session_hour_utc,session_hour
2026-01-09 09:20:00,2026-01-09 10:04:00,1,4476.3773622222225,4470.146259087795,4470.146259087795,4489.2340183370425,stop,0.5547244444444489,-6.2311031344270305,-1.0,-1.0,9,9
2026-01-09 10:05:00,2026-01-09 11:01:00,-1,4470.221734126984,4475.192067542932,4475.192067542932,4459.966428424888,stop,0.8165317460317156,-4.970333415947607,-1.0,-1.0,10,10
2026-01-09 12:00:00,2026-01-09 12:25:00,1,4475.7815,4469.546532263117,4469.546532263117,4488.646129962102,stop,0.7330000000000251,-6.234967736882936,-1.0,-1.0,11,11
2026-01-12 03:45:00,2026-01-12 05:42:00,-1,4572.564234104047,4580.850623755744,4580.850623755744,4555.466898385646,stop,0.7115317919075107,-8.286389651697391,-1.0,-1.0,3,3
2026-01-12 05:45:00,2026-01-12 06:12:00,1,4582.110030892449,4571.490785335407,4571.490785335407,4604.020756069086,stop,0.6300617848970241,-10.619245557041722,-1.0,-1.0,5,5
2026-01-12 07:10:00,2026-01-12 13:08:00,1,4582.6382210300435,4602.950893401747,4572.79348727085,4602.950893401747,target,0.5504420600858473,20.31267237170323,2.0633033730073804,2.0633033730073804,7,7
2026-01-12 13:10:00,2026-01-12 14:25:00,1,4601.489987980769,4590.265818474778,4590.265818474778,4624.648854781687,stop,0.5699759615384542,-11.224169505991085,-1.0,-1.0,13,13
2026-01-12 14:30:00,2026-01-12 14:38:00,-1,4586.14984992343,4604.619694373003,4604.619694373003,4548.040957571706,stop,0.6203001531393632,-18.46984444957252,-1.0,-1.0,14,14
2026-01-12 15:10:00,2026-01-12 20:43:00,1,4615.926339122487,4595.168877349244,4595.168877349244,4658.755280014289,stop,0.6726782449725609,-20.75746177324254,-1.0,-1.0,15,15
2026-01-13 03:05:00,2026-01-13 05:33:00,1,4595.815778106508,4587.861516936365,4587.861516936365,4612.227832008647,stop,0.6715562130178022,-7.954261170143582,-1.0,-1.0,3,3
2026-01-13 05:35:00,2026-01-13 13:12:00,-1,4590.693686728395,4603.817422005684,4603.817422005684,4563.615439464307,stop,0.6726265432098584,-13.123735277289597,-1.0,-1.0,5,5
2026-01-13 13:15:00,2026-01-13 14:47:00,1,4603.095162995595,4630.234855788722,4589.9416475464495,4630.234855788722,target,0.7063259911894384,27.139692793126414,2.0633033730073285,2.0633033730073285,13,13
2026-01-13 14:50:00,2026-01-13 15:03:00,1,4634.190911323328,4615.335515946502,4615.335515946502,4673.09531220372,stop,0.7818226466575791,-18.85539537682598,-1.0,-1.0,14,14
2026-01-13 15:20:00,2026-01-14 05:01:00,-1,4606.606248546511,4633.0633169518715,4633.0633169518715,4552.0172900658445,stop,0.7975029069767848,-26.457068405360587,-1.0,-1.0,15,15
2026-01-14 05:05:00,2026-01-14 05:55:00,1,4639.05986388889,4630.220381427048,4630.220381427048,4657.298397868047,stop,0.7497277777777905,-8.839482461841726,-1.0,-1.0,5,5
2026-01-14 06:00:00,2026-01-14 06:14:00,-1,4619.580164342629,4634.916725519609,4634.916725519609,4587.936185935834,stop,0.6596713147410534,-15.336561176979558,-1.0,-1.0,5,5
2026-01-14 07:00:00,2026-01-14 08:05:00,1,4637.692453545232,4628.765221874712,4628.765221874712,4656.112040762634,stop,0.6749070904645461,-8.927231670520086,-1.0,-1.0,6,6
2026-01-14 08:10:00,2026-01-14 08:45:00,-1,4624.093598159509,4633.07175165061,4633.07175165061,4605.568943777944,stop,0.5628036809816067,-8.978153491100784,-1.0,-1.0,8,8
2026-01-14 08:50:00,2026-01-14 13:30:00,1,4635.858120481928,4625.390276409292,4625.390276409292,4657.456458465114,stop,0.6692409638554165,-10.46784407263658,-1.0,-1.0,8,8
2026-01-14 14:40:00,2026-01-14 18:43:00,-1,4618.406574858757,4633.220050727005,4633.220050727005,4587.841880133838,stop,0.546850282485863,-14.813475868248133,-1.0,-1.0,14,14
2026-01-15 03:15:00,2026-01-15 06:13:00,-1,4591.0732200489,4608.565547406973,4608.565547406973,4554.98124200924,stop,0.6835599022005047,-17.492327358072544,-1.0,-1.0,3,3
2026-01-15 06:15:00,2026-01-15 13:36:00,1,4605.863515492957,4591.530386976881,4591.530386976881,4635.437107905924,stop,0.6970309859155158,-14.333128516075703,-1.0,-1.0,6,6
2026-01-15 13:40:00,2026-01-15 14:32:00,-1,4593.582819018406,4611.493432759819,4611.493432759819,4556.627789273115,stop,0.6243619631902196,-17.910613741413727,-1.0,-1.0,13,13
2026-01-15 14:35:00,2026-01-16 01:01:00,1,4608.7512688477955,4594.826651544145,4594.826651544145,4637.481978698255,stop,0.7955376955903064,-13.924617303650848,-1.0,-1.0,14,14
2026-01-16 04:20:00,2026-01-16 05:12:00,1,4600.753271604938,4596.735449029314,4596.735449029314,4609.043258477369,stop,0.6925432098765881,-4.01782257562445,-1.0,-1.0,4,4
2026-01-16 05:15:00,2026-01-16 05:26:00,-1,4596.34169,4601.181763580266,4601.181763580266,4586.355149856234,stop,0.5766200000000239,-4.8400735802661075,-1.0,-1.0,5,5
2026-01-16 05:45:00,2026-01-16 06:44:00,1,4607.313177935943,4597.6500804921225,4597.6500804921225,4627.251079485476,stop,0.6963558718861256,-9.663097443820334,-1.0,-1.0,5,5
2026-01-16 06:45:00,2026-01-16 07:10:00,-1,4595.731295698925,4607.2055277166955,4607.2055277166955,4572.056474073991,stop,0.6844086021505558,-11.474232017770191,-1.0,-1.0,6,6
2026-01-16 07:15:00,2026-01-16 09:27:00,1,4610.481905660377,4600.2218408020735,4600.2218408020735,4631.65153208979,stop,0.6838113207547205,-10.26006485830385,-1.0,-1.0,7,7
2026-01-16 10:15:00,2026-01-16 10:57:00,1,4607.392449101797,4600.861952941903,4600.861952941903,4620.866843855918,stop,0.667898203592851,-6.530496159894028,-1.0,-1.0,10,10
2026-01-19 03:15:00,2026-01-19 03:47:00,1,4669.344824723248,4660.388722199095,4660.388722199095,4687.823981270332,stop,0.6996494464944801,-8.956102524152811,-1.0,-1.0,3,3
2026-01-19 05:05:00,2026-01-19 07:56:00,1,4669.5033812500005,4662.011963056206,4662.011963056206,4684.960449677866,stop,0.696762500000068,-7.491418193794743,-1.0,-1.0,5,5
2026-01-19 08:10:00,2026-01-19 08:56:00,1,4671.039961538462,4661.764006328787,4661.764006328787,4690.179071210449,stop,0.5899230769230931,-9.275955209674976,-1.0,-1.0,8,8
2026-01-19 09:00:00,2026-01-19 09:10:00,-1,4663.258179435484,4670.192640216679,4670.192640216679,4648.950283115656,stop,0.653641129032295,-6.934460781195412,-1.0,-1.0,8,8
2026-01-19 10:30:00,2026-01-19 12:31:00,-1,4665.560041262136,4672.8566380263,4672.8566380263,4650.504948547162,stop,0.5999174757281049,-7.296596764163951,-1.0,-1.0,10,10
2026-01-19 12:35:00,2026-01-19 13:52:00,1,4672.924821428571,4665.297005501077,4665.297005501077,4688.663319760447,stop,0.639642857142889,-7.62781592749343,-1.0,-1.0,12,12
2026-01-20 03:35:00,2026-01-20 04:35:00,1,4675.848531250001,4688.347302336889,4669.790880566926,4688.347302336889,target,0.6370625000000019,12.498771086888155,2.0633033730072823,2.0633033730072823,3,3
2026-01-20 04:40:00,2026-01-20 05:45:00,1,4690.5822384615385,4706.096530969887,4683.063086061891,4706.096530969887,target,0.6514769230770001,15.514292508348262,2.063303373007312,2.063303373007312,4,4
2026-01-20 05:50:00,2026-01-20 09:29:00,1,4707.823062248996,4733.703825271524,4695.279699328591,4733.703825271524,target,0.6261244979919705,25.88076302252739,2.0633033730073276,2.0633033730073276,5,5
2026-01-20 09:30:00,2026-01-20 13:20:00,1,4733.724897338403,4721.20335805539,4721.20335805539,4759.560631576288,stop,0.6297946768060956,-12.521539283013226,-1.0,-1.0,9,9
2026-01-20 13:45:00,2026-01-20 23:44:00,1,4730.2363091603065,4771.202653137408,4710.3815730545875,4771.202653137408,target,0.5726183206107316,40.96634397710113,2.0633033730073667,2.0633033730073667,13,13
2026-01-21 03:05:00,2026-01-21 03:15:00,1,4844.290133333334,4827.606189876977,4827.606189876977,4878.7141701419,stop,0.6302666666666401,-16.683943456357156,-1.0,-1.0,3,3
2026-01-21 04:20:00,2026-01-21 05:34:00,1,4850.46886443662,4874.667145683012,4838.740932634171,4874.667145683012,target,0.6877288732394512,24.19828124639207,2.0633033730073533,2.0633033730073533,4,4
2026-01-21 05:35:00,2026-01-21 06:43:00,1,4876.444351063829,4859.45010276331,4859.45010276331,4911.508640904016,stop,0.6387021276595504,-16.994248300519757,-1.0,-1.0,5,5
2026-01-21 06:45:00,2026-01-21 15:24:00,-1,4861.276724576271,4814.666772924105,4883.866689901743,4814.666772924105,target,0.7295508474576489,46.609951652165364,2.0633033730073556,2.0633033730073556,6,6
2026-01-21 15:25:00,2026-01-22 14:26:00,-1,4817.210698221092,4828.67,4858.7106180168685,4731.58377372693,time,0.7686035578144987,-11.459301778908412,-0.27612828736296874,-0.27612828736296874,15,15
2026-01-22 14:30:00,2026-01-22 15:26:00,1,4829.790279661017,4852.356267464154,4818.853454714016,4852.356267464154,target,0.5005593220339043,22.565987803137432,2.06330337300733,2.06330337300733,14,14
2026-01-22 15:30:00,2026-01-22 17:22:00,1,4854.059788750001,4890.626914277596,4836.337176551535,4890.626914277596,target,0.5095775000000071,36.567125527595636,2.063303373007339,2.063303373007339,15,15
2026-01-22 17:25:00,2026-01-22 21:34:00,1,4888.2432340966925,4935.23639946815,4865.467540523836,4935.23639946815,target,0.5164681933842233,46.99316537145751,2.063303373007374,2.063303373007374,17,17
2026-01-23 03:20:00,2026-01-23 03:50:00,-1,4939.178271694214,4954.732159926886,4954.732159926886,4907.085881640363,stop,0.6934566115701987,-15.553888232671852,-1.0,-1.0,3,3
2026-01-23 04:40:00,2026-01-23 06:11:00,1,4956.250405172414,4950.658098090804,4950.658098090804,4967.789031236792,stop,0.5408103448275791,-5.592307081609761,-1.0,-1.0,4,4
2026-01-23 06:15:00,2026-01-23 08:23:00,-1,4952.527921800947,4923.415874430551,4966.63735803376,4923.415874430551,target,0.5441563981042482,29.112047370395885,2.0633033730073858,2.0633033730073858,6,6
2026-01-23 08:25:00,2026-01-23 12:38:00,-1,4920.767178489703,4938.568674044157,4938.568674044157,4884.037292667623,stop,0.5956430205949851,-17.80149555445405,-1.0,-1.0,8,8
2026-01-23 12:55:00,2026-01-23 13:20:00,1,4941.9352217391315,4932.555604251846,4932.555604251846,4961.288218138167,stop,0.7034434782609226,-9.379617487285941,-1.0,-1.0,12,12
2026-01-23 13:25:00,2026-01-23 14:12:00,-1,4927.493824376199,4947.497461341204,4947.497461341204,4886.220252753889,stop,0.7323512476007543,-20.00363696500517,-1.0,-1.0,13,13
2026-01-26 04:50:00,2026-01-26 05:53:00,-1,5063.169685039371,5076.609408399727,5076.609408399727,5035.439458497663,stop,0.5406299212598629,-13.439723360355856,-1.0,-1.0,4,4
2026-01-26 05:55:00,2026-01-26 19:02:00,1,5074.585767213115,5050.520660397702,5050.520660397702,5124.239383277139,stop,0.5615344262294636,-24.065106815412946,-1.0,-1.0,5,5
2026-01-26 19:05:00,2026-01-27 05:47:00,-1,5045.628058246073,5081.858933589105,5081.858933589105,4970.872770943787,stop,0.6638835078534322,-36.230875343031585,-1.0,-1.0,19,19
2026-01-27 05:50:00,2026-01-27 14:05:00,1,5080.417055699482,5065.321691181591,5065.321691181591,5111.563372226024,stop,0.5641113989637573,-15.09536451789154,-1.0,-1.0,5,5
2026-01-27 14:20:00,2026-01-27 14:41:00,-1,5054.710458913649,5081.637190182042,5081.637190182042,4999.15244346351,stop,0.8260821727019733,-26.92673126839327,-1.0,-1.0,14,14
2026-01-27 15:40:00,2026-01-27 20:11:00,1,5083.658032258064,5136.834681670444,5057.88545314631,5136.834681670444,target,0.6060645161290336,53.17664941238036,2.06330337300736,2.06330337300736,15,15
2026-01-28 03:05:00,2026-01-28 07:16:00,1,5237.0868733459365,5275.727199166399,5218.359464509231,5275.727199166399,target,0.6337466918714546,38.64032582046275,2.063303373007355,2.063303373007355,3,3
2026-01-28 07:20:00,2026-01-28 09:44:00,1,5280.431811290323,5263.420740602647,5263.420740602647,5315.530810818671,stop,0.5936225806451442,-17.011070687675783,-1.0,-1.0,7,7
2026-01-28 09:45:00,2026-01-28 15:00:00,-1,5266.6232817955115,5290.696799804503,5290.696799804503,5216.952310887406,stop,0.7704364089775917,-24.073518008991414,-1.0,-1.0,9,9
2026-01-28 15:05:00,2026-01-28 15:07:00,1,5294.164978417266,5267.002279069575,5267.002279069575,5350.209867601342,stop,0.5999568345323938,-27.16269934769116,-1.0,-1.0,15,15
2026-01-28 15:10:00,2026-01-28 16:16:00,-1,5241.727104767184,5292.24859799929,5292.24859799929,5137.485937372011,stop,1.1257904656319115,-50.52149323210597,-1.0,-1.0,15,15
2026-01-28 16:50:00,2026-01-28 18:39:00,1,5293.628944664031,5269.861639567192,5269.861639567192,5342.668105437636,stop,0.6148893280632214,-23.767305096839664,-1.0,-1.0,16,16
2026-01-29 04:00:00,2026-01-29 05:23:00,1,5546.308233193277,5520.325146912516,5520.325146912516,5599.919222757513,stop,0.6164663865546374,-25.9830862807612,-1.0,-1.0,3,3
2026-01-29 05:25:00,2026-01-29 05:31:00,-1,5520.534796041308,5553.0133697303145,5553.0133697303145,5453.521645398314,stop,1.1004079173838186,-32.478573689006225,-1.0,-1.0,5,5
2026-01-29 06:05:00,2026-01-29 07:23:00,1,5583.353542372882,5552.2241695997045,5552.2241695997045,5647.582882215382,stop,0.7570847457627077,-31.129372773177238,-1.0,-1.0,6,6
2026-01-29 07:30:00,2026-01-29 08:44:00,-1,5541.661711401425,5479.698820385877,5571.692627759224,5479.698820385877,target,0.8525771971496382,61.96289101554794,2.063303373007369,2.063303373007369,7,7
2026-01-29 08:45:00,2026-01-29 09:40:00,-1,5482.73255829904,5524.9726631296835,5524.9726631296835,5395.578407525788,stop,1.1218834019204516,-42.24010483064376,-1.0,-1.0,8,8
2026-01-29 09:45:00,2026-01-29 10:06:00,1,5525.003860389611,5504.2643576513055,5504.2643576513055,5567.795746344052,stop,0.5377207792207539,-20.73950273830542,-1.0,-1.0,9,9
2026-01-30 03:45:00,2026-01-30 04:02:00,-1,5153.799175072047,5213.805766705496,5213.805766705496,5029.987372152075,stop,2.128649855907767,-60.006591633449716,-1.0,-1.0,3,3
2026-01-30 05:20:00,2026-01-30 05:56:00,1,5234.129643002028,5202.683145498002,5202.683145498002,5299.013307371353,stop,1.6792860040568411,-31.44649750402641,-1.0,-1.0,5,5
2026-01-30 06:00:00,2026-01-30 08:33:00,-1,5184.090572271386,5093.637593973308,5227.929485870523,5093.637593973308,target,1.8688554572271567,90.45297829807805,2.063303373007351,2.063303373007351,5,5
2026-01-30 08:35:00,2026-01-30 17:13:00,-1,5076.990083565459,4909.133562568367,5158.343375181725,4909.133562568367,target,3.24583286908078,167.85652099709205,2.063303373007354,2.063303373007354,8,8
2026-01-30 17:15:00,2026-01-30 18:19:00,-1,4914.787038190364,4754.291785382472,4992.572619752208,4754.291785382472,target,2.291923619271492,160.49525280789203,2.0633033730073604,2.0633033730073604,17,17
2026-01-30 18:20:00,2026-01-30 18:56:00,-1,4755.782814285714,4881.552436573772,4881.552436573772,4496.281928396904,stop,3.3413714285714624,-125.76962228805769,-1.0,-1.0,18,18
2026-02-02 03:15:00,2026-02-02 05:45:00,-1,4690.6854,4565.891875764879,4751.167792394498,4565.891875764879,target,3.032200000000032,124.79352423512137,2.0633033730073507,2.0633033730073507,3,3
2026-02-02 05:50:00,2026-02-02 08:20:00,-1,4550.954056347151,4643.078676993531,4643.078676993531,4360.873015830452,stop,4.35488730569951,-92.12462064638021,-1.0,-1.0,5,5
2026-02-02 08:25:00,2026-02-02 12:45:00,1,4641.492631934033,4801.620618717193,4563.8850494146645,4801.620618717193,target,2.4182638680659765,160.12798678315994,2.063303373007361,2.063303373007361,8,8
2026-02-02 13:05:00,2026-02-03 00:24:00,-1,4746.6629834254145,4821.043850224605,4821.043850224605,4593.192690071433,stop,2.437033149171255,-74.3808667991907,-1.0,-1.0,13,13
2026-02-03 03:40:00,2026-02-03 07:26:00,1,4805.3088175675675,4900.748264714851,4759.053163456861,4900.748264714851,target,1.247635135135161,95.43944714728332,2.063303373007359,2.063303373007359,3,3
2026-02-03 07:30:00,2026-02-03 16:16:00,1,4900.753785502959,4953.876494183739,4875.007349290163,4953.876494183739,target,0.8075710059171647,53.122708680780306,2.0633033730073604,2.0633033730073604,7,7
2026-02-03 16:20:00,2026-02-03 17:11:00,1,4968.029373505976,4932.878313554719,4932.878313554719,5040.556674068188,stop,0.8187470119521848,-35.151059951256684,-1.0,-1.0,16,16
2026-02-03 17:45:00,2026-02-03 23:00:00,-1,4921.703773561811,4966.227403784112,4966.227403784112,4829.838017145607,stop,1.0294528763770014,-44.5236302223002,-1.0,-1.0,17,17
2026-02-04 03:40:00,2026-02-04 09:32:00,1,5071.10170846395,5045.1133936033975,5045.1133936033975,5124.723486174505,stop,1.1134169278996875,-25.988314860552236,-1.0,-1.0,3,3
2026-02-04 09:35:00,2026-02-04 14:37:00,-1,5050.39074726776,4999.856724654028,5074.882551660091,4999.856724654028,target,1.024505464480845,50.534022613732304,2.0633033730073493,2.0633033730073493,9,9
2026-02-04 14:40:00,2026-02-04 16:48:00,-1,4981.4915105438395,4862.772181736915,5039.029985186027,4862.772181736915,target,1.5139789123196854,118.71932880692475,2.063303373007364,2.063303373007364,14,14
2026-02-04 16:50:00,2026-02-04 18:28:00,-1,4870.519972477064,4934.661688737117,4934.661688737117,4738.176152967214,stop,1.2170550458715563,-64.14171626005373,-1.0,-1.0,16,16
2026-02-04 18:30:00,2026-02-04 23:17:00,1,4927.141484767025,5014.351452471238,4884.874327719198,5014.351452471238,target,1.1789695340501838,87.20996770421334,2.063303373007366,2.063303373007366,18,18
2026-02-05 05:10:00,2026-02-05 05:45:00,-1,4860.671963178295,4892.4117158097715,4892.4117158097715,4795.183224515351,stop,1.5530736434108394,-31.73975263147622,-1.0,-1.0,5,5
2026-02-05 05:50:00,2026-02-05 12:18:00,1,4896.564522441652,4830.639178483943,4830.639178483943,5032.588506996262,stop,2.4790448833033856,-65.92534395770872,-1.0,-1.0,5,5
2026-02-05 12:20:00,2026-02-05 12:31:00,-1,4819.592475318472,4857.39056062169,4857.39056062169,4741.603558419121,stop,1.465049363057333,-37.79808530321861,-1.0,-1.0,12,12
2026-02-05 14:15:00,2026-02-05 14:51:00,-1,4814.1007669376695,4867.95218350845,4867.95218350845,4702.988957485954,stop,1.405466124661242,-53.8514165707802,-1.0,-1.0,14,14
2026-02-05 16:25:00,2026-02-05 20:39:00,1,4850.948110833334,4807.370171564672,4807.370171564672,4940.862619915073,stop,1.0862216666666866,-43.577939268661794,-1.0,-1.0,16,16
2026-02-06 03:25:00,2026-02-06 05:25:00,-1,4801.774706834532,4841.7669770138355,4841.7669770138355,4719.258520879353,stop,1.4805863309352585,-39.99227017930389,-1.0,-1.0,3,3
2026-02-06 05:30:00,2026-02-06 06:00:00,1,4852.869662068966,4898.498830505659,4830.7550428454315,4898.498830505659,target,1.3393241379310248,45.62916843669245,2.0633033730073604,2.0633033730073604,5,5
2026-02-06 06:35:00,2026-02-06 08:35:00,-1,4846.825977973569,4882.698581936088,4882.698581936088,4772.809913219146,stop,1.765044052863436,-35.87260396251895,-1.0,-1.0,6,6
2026-02-06 10:10:00,2026-02-06 10:23:00,1,4878.4496005291,4856.2456407899945,4856.2456407899945,4924.263105552916,stop,0.7362010582009755,-22.203959739105812,-1.0,-1.0,10,10
2026-02-06 11:25:00,2026-02-06 14:38:00,1,4890.194814249364,4946.847122976257,4862.737723126443,4946.847122976257,target,1.0796284987277027,56.65230872689335,2.063303373007349,2.063303373007349,11,11
2026-02-06 14:40:00,2026-02-08 23:00:00,1,4938.400659052454,4985.525,4894.393521581756,5029.200734232143,time,0.9243181049069342,47.124340947545534,1.0708340432031842,1.0708340432031842,14,14
2026-02-09 03:15:00,2026-02-09 07:22:00,1,5021.24664055794,4997.52025478121,4997.52025478121,5070.201372360341,stop,1.2632811158798192,-23.72638577673024,-1.0,-1.0,3,3
2026-02-09 07:25:00,2026-02-09 08:17:00,-1,5003.549579429736,5029.047544437644,5029.047544437644,4950.939542224095,stop,1.1708411405295238,-25.497965007908533,-1.0,-1.0,7,7
2026-02-09 08:20:00,2026-02-09 09:47:00,1,5027.988832589285,5008.215707794229,5008.215707794229,5068.78678767382,stop,0.6976651785714247,-19.773124795055992,-1.0,-1.0,8,8
2026-02-09 09:55:00,2026-02-09 13:09:00,-1,5006.373379396985,5024.070985344273,5024.070985344273,4969.857849351791,stop,0.7432412060301449,-17.69760594728814,-1.0,-1.0,9,9
2026-02-09 13:10:00,2026-02-09 13:39:00,1,5023.359137804878,5002.902433034439,5002.902433034439,5065.567525758339,stop,0.8812756097560983,-20.45670477043859,-1.0,-1.0,13,13
2026-02-09 13:40:00,2026-02-09 14:31:00,-1,5001.842410169492,5028.65684063714,5028.65684063714,4946.516105340323,stop,0.8151796610169648,-26.81443046764798,-1.0,-1.0,13,13
2026-02-10 03:05:00,2026-02-10 08:46:00,-1,5033.649963345864,5055.214445043484,5055.214445043484,4989.15589552201,stop,1.2300733082706654,-21.564481697620067,-1.0,-1.0,3,3
2026-02-10 08:50:00,2026-02-10 10:15:00,1,5051.567509677419,5036.777448753455,5036.777448753455,5082.083892268819,stop,0.6550193548386702,-14.79006092396412,-1.0,-1.0,8,8
2026-02-10 11:55:00,2026-02-10 12:07:00,1,5055.704800847458,5042.249164418173,5042.249164418173,5083.467860877961,stop,0.7996016949152394,-13.455636429284823,-1.0,-1.0,11,11
2026-02-10 12:45:00,2026-02-10 13:31:00,-1,5029.34497835991,5048.219469419454,5048.219469419454,4990.401177292955,stop,0.8000432801822263,-18.874491059544198,-1.0,-1.0,12,12
2026-02-10 13:35:00,2026-02-10 14:48:00,1,5053.505084848485,5030.23335818408,5030.23335818408,5101.521716970858,stop,0.8101696969697045,-23.271726664404923,-1.0,-1.0,13,13
2026-02-10 14:50:00,2026-02-11 07:10:00,-1,5030.207562686567,5066.807621228806,5066.807621228806,4954.690538444099,stop,0.8018746268656748,-36.60005854223891,-1.0,-1.0,14,14
2026-02-11 07:50:00,2026-02-11 09:44:00,-1,5052.07298015873,5066.382693730521,5066.382693730521,5022.547699879286,stop,0.9910396825397338,-14.30971357179078,-1.0,-1.0,7,7
2026-02-11 09:45:00,2026-02-11 10:44:00,1,5065.192690807799,5089.390033954513,5053.465213664463,5089.390033954513,target,0.8483816155988895,24.197343146713138,2.0633033730073387,2.0633033730073387,9,9
2026-02-11 10:45:00,2026-02-11 12:41:00,1,5100.443980221519,5077.449140956522,5077.449140956522,5147.889309638751,stop,1.187960443037962,-22.99483926499761,-1.0,-1.0,10,10
2026-02-11 12:45:00,2026-02-12 11:46:00,-1,5068.2064625,5065.4335,5102.28680024173,4997.88838668426,time,1.0240749999999683,2.772962500000176,0.08136546418684182,0.08136546418684182,12,12
2026-02-12 11:55:00,2026-02-12 11:56:00,1,5068.617198453609,5062.643659706314,5062.643659706314,5080.942421099692,stop,0.9673969072165286,-5.973538747294697,-1.0,-1.0,11,11
2026-02-12 12:55:00,2026-02-12 13:12:00,-1,5051.192276649746,5064.382846816548,5064.382846816548,5023.976128732694,stop,0.7754467005076323,-13.19057016680199,-1.0,-1.0,12,12
2026-02-12 13:20:00,2026-02-12 14:19:00,1,5070.46374691358,5056.073786008462,5056.073786008462,5100.154601786553,stop,0.7874938271604783,-14.389960905117732,-1.0,-1.0,13,13
2026-02-12 14:20:00,2026-02-12 16:12:00,-1,5057.763756032172,5004.096480487137,5083.774121859671,5004.096480487137,target,0.802487935656823,53.6672755450345,2.0633033730073533,2.0633033730073533,14,14
2026-02-12 16:15:00,2026-02-13 15:16:00,-1,4950.6080110011,5001.28,5016.396729895555,4814.865925400338,time,1.7239779977997864,-50.671988998899906,-0.7702230694018078,-0.7702230694018078,16,16
2026-02-13 15:55:00,2026-02-13 16:26:00,-1,4986.301660092808,5014.064736798325,5014.064736798325,4929.018010281252,stop,0.8066798143851637,-27.76307670551705,-1.0,-1.0,15,15
2026-02-13 16:30:00,2026-02-15 23:00:00,1,5028.174624719101,5035.225,5000.29038136015,5085.708278095384,time,0.8492494382022742,7.050375280899061,0.2528444179079974,0.2528444179079974,16,16
2026-02-16 03:50:00,2026-02-16 06:44:00,-1,4985.167680138568,5002.246949693093,5002.246949693093,4949.927965658217,stop,0.9746397228637628,-17.079269554524217,-1.0,-1.0,3,3
2026-02-16 06:45:00,2026-02-16 07:04:00,1,5002.71306764706,4991.799657644344,4991.799657644344,5025.230743316675,stop,0.7961352941176782,-10.913410002715864,-1.0,-1.0,6,6
2026-02-16 07:45:00,2026-02-16 12:18:00,1,5001.880630718954,4994.2973713844685,4994.2973713844685,5017.527195282189,stop,0.7812614379085348,-7.583259334485774,-1.0,-1.0,7,7
2026-02-16 13:30:00,2026-02-16 15:05:00,-1,4993.929963178295,4970.56377634809,5005.254612348111,4970.56377634809,target,0.8040736434108386,23.36618683020515,2.0633033730073396,2.0633033730073396,13,13
2026-02-16 16:30:00,2026-02-17 00:25:00,1,4986.681254237288,4974.460699286635,4974.460699286635,5011.8959664869935,stop,0.6825084745762987,-12.220554950653423,-1.0,-1.0,16,16
2026-02-17 03:20:00,2026-02-17 05:14:00,-1,4957.180296460177,4930.872229033397,4969.930756606245,4930.872229033397,target,0.8794070796460141,26.308067426779417,2.0633033730073578,2.0633033730073578,3,3
2026-02-17 05:15:00,2026-02-17 05:31:00,-1,4927.508710040985,4887.669023779603,4946.817400552799,4887.669023779603,target,0.8825799180328271,39.83968626138176,2.0633033730073604,2.0633033730073604,5,5
2026-02-17 05:35:00,2026-02-17 12:15:00,-1,4884.045811090226,4940.304647660772,4940.304647660772,4767.966763832749,stop,1.7523778195488984,-56.25883657054601,-1.0,-1.0,5,5
2026-02-17 13:05:00,2026-02-17 13:56:00,-1,4927.114566666667,4904.637698333132,4938.008198997997,4904.637698333132,target,0.8338666666666671,22.476868333535094,2.063303373007333,2.063303373007333,13,13
2026-02-17 14:00:00,2026-02-17 14:31:00,-1,4870.527347523219,4907.266077094719,4907.266077094719,4794.7242028783385,stop,0.955304953560372,-36.73872957149979,-1.0,-1.0,13,13
2026-02-17 16:00:00,2026-02-17 17:11:00,1,4879.090755402751,4851.899867190096,4851.899867190096,4935.193806766987,stop,0.9215108055010126,-27.1908882126545,-1.0,-1.0,15,15
2026-02-18 03:05:00,2026-02-18 04:31:00,1,4914.04018902439,4934.417590274018,4904.164083786445,4934.417590274018,target,0.8203780487804873,20.377401249627837,2.063303373007384,2.063303373007384,3,3
2026-02-18 04:35:00,2026-02-18 06:08:00,1,4936.146922680412,4926.043715215861,4926.043715215861,4956.992904720213,stop,0.8538453608246986,-10.103207464550906,-1.0,-1.0,4,4
2026-02-18 06:10:00,2026-02-18 07:06:00,-1,4927.467320512821,4937.280455463708,4937.280455463708,4907.2198460688805,stop,0.845358974358929,-9.813134950886706,-1.0,-1.0,6,6
2026-02-18 07:10:00,2026-02-18 08:05:00,1,4938.976647368421,4928.408096302404,4928.408096302404,4960.782774430734,stop,0.7162947368421029,-10.56855106601688,-1.0,-1.0,7,7
2026-02-18 08:20:00,2026-02-18 11:45:00,-1,4925.804692857144,4909.424065294289,4933.743722947023,4909.424065294289,target,0.700614285714281,16.380627562854897,2.0633033730073223,2.0633033730073223,8,8
2026-02-18 12:05:00,2026-02-18 12:59:00,1,4919.373159836066,4945.969692914457,4906.482892012957,4945.969692914457,target,0.6863196721311531,26.596533078390166,2.063303373007327,2.063303373007327,12,12
