period,trades,return_pct,max_dd_pct,profit_factor,win_rate,avg_trade_return_pct,avg_spread,pass,notes
2026-01,105,42.77903401964855,-7.9392801800240775,1.7544185016525218,0.4666666666666667,0.40741937161570047,0.7401142857142899,True,ok
2026-02,81,19.52644430815849,-10.15516453851429,1.4236720912616727,0.41975308641975306,0.241067213680969,1.0297283950617777,True,ok
2026-03,103,52.42499780793639,-5.999999999999997,2.04676164281214,0.49514563106796117,0.5089805612421009,0.7902912621359365,True,ok
2026-04,100,41.842103957938896,-9.746786507970672,1.7471804278203378,0.44,0.418421039579389,0.7196399999999903,True,ok
2026-05,95,9.722038796273193,-9.382655380251528,1.159549595334917,0.37894736842105264,0.10233725048708624,0.5856421052631049,False,pf_too_low
2026-06,73,29.81581670862723,-3.0000000000000213,1.7756668174608463,0.4657534246575342,0.40843584532366073,0.6187260273972279,True,ok
